n_agents,ba_degree,er_prob,p_rewiring,uncertainty,n_experiments,rewiring_type,mean_degree,density,avg_clustering,avg_short_path_lenght,degree_variance,network_type,true_consensus,convergence_step,agent_type
198,8,0.0468788399268939,0.9188354982194088,0.0007899218807958,95,randomize,8.0,0.0406091370558375,0.0335071213859092,2.752499615443778,67.20202020202021,ws,1.0,4819,bayes
102,7,0.0712606225308145,0.6619661738627468,0.000107760943544,12,randomize,6.0,0.0594059405940594,0.0700273038508332,2.7615996893807027,38.35294117647059,ws,0.4901960784313725,1,bayes
84,2,0.0393566822810122,0.7590556392044787,0.0006417637880829,36,randomize,2.0,0.0240963855421686,0.0099206349206349,11.03184165232358,5.071428571428571,ws,0.6428571428571429,10000,bayes
190,2,0.2467814736688144,0.711964851933228,0.0008023635237439,98,randomize,2.0,0.0105820105820105,0.0035087719298245,0.0,4.873684210526315,ws,0.9315789473684212,10000,bayes
125,10,0.2224186332171553,0.6332289391524825,0.000770402421531,89,randomize,10.0,0.0806451612903225,0.1176922188922188,2.355354838709677,103.856,ws,1.0,5146,bayes
101,8,0.2329516024267504,0.0121542025227706,0.0002475184252952,47,randomize,8.0,0.08,0.6304809052333812,4.808514851485149,64.03960396039604,ws,0.5148514851485149,10000,bayes
135,6,0.0152601933855538,0.2722613753086923,0.0001444727594512,79,randomize,6.0,0.044776119402985,0.2324985302763078,3.211166390270868,37.407407407407405,ws,0.5851851851851851,10000,bayes
66,9,0.2310833141373068,0.0359904720467374,0.0009001995823271,61,randomize,8.0,0.123076923076923,0.6133357383357383,3.633100233100233,64.12121212121212,ws,1.0,4237,bayes
150,2,0.1746035570668794,0.4879633179729029,0.0008246712492558,47,randomize,2.0,0.0134228187919463,0.0,0.0,4.8533333333333335,ws,0.8866666666666667,10000,bayes
64,10,0.0505029945053359,0.0921923372290663,0.0003688553260024,31,randomize,10.0,0.1587301587301587,0.5132812499999998,2.368055555555556,100.875,ws,0.796875,10000,bayes
30,7,0.1029181114361765,0.0333052697335949,0.000625994863942,30,randomize,6.0,0.2068965517241379,0.5522222222222222,2.6229885057471263,36.2,ws,0.9666666666666668,10000,bayes
73,5,0.2106646147274175,0.6463459357732414,0.0003729012888967,29,randomize,4.0,0.0555555555555555,0.0307893020221787,3.213470319634703,17.45205479452055,ws,0.6301369863013698,10000,bayes
172,2,0.2455962055707204,0.9577810681389544,0.0005461862119397,75,randomize,2.0,0.0116959064327485,0.0,0.0,4.988372093023256,ws,0.5232558139534884,10000,bayes
88,2,0.2435078905451092,0.6817672744893023,0.0001856757508121,90,randomize,2.0,0.0229885057471264,0.0,11.770114942528735,4.681818181818182,ws,0.375,10000,bayes
41,7,0.131660520512307,0.3206401455143731,0.0004755256576317,77,randomize,6.0,0.15,0.2525164537359659,2.3317073170731706,37.609756097560975,ws,0.7560975609756098,10000,bayes
180,6,0.1205294155950695,0.187630015810477,0.0007639325439614,69,randomize,6.0,0.0335195530726257,0.324268077601411,3.6801986343885775,37.13333333333333,ws,0.9944444444444444,10000,bayes
