n_agents,ba_degree,er_prob,p_rewiring,uncertainty,n_experiments,rewiring_type,mean_degree,density,avg_clustering,avg_short_path_lenght,degree_variance,network_type,true_consensus,convergence_step,agent_type
51,5,0.11827891601287194,0.06456491151249977,0.0005881114545994717,85,randomize,3.019607843137255,0.03019607843137255,0.1278211009116181,0.0,29.176470588235293,sf,0.7647058823529411,10000,bayes
77,6,0.0750477999168006,0.6253956788951842,0.0005058100983180837,42,randomize,2.909090909090909,0.019138755980861243,0.04865725904686944,0.0,14.38961038961039,sf,0.4675324675324675,10000,bayes
169,6,0.16836990547844857,0.5220348062826967,0.0006266781462636582,78,randomize,3.36094674556213,0.010002817695125387,0.018278286350528514,0.0,29.881656804733726,sf,0.7396449704142012,10000,bayes
163,5,0.23987150314429057,0.5485964657733554,0.0004302459495634478,30,randomize,2.932515337423313,0.009050973263652201,0.0320013433510366,0.0,25.521472392638035,sf,0.4294478527607362,10000,bayes
72,10,0.02920944064462927,0.33002082384378506,0.0006509067825361038,18,randomize,3.2222222222222223,0.02269170579029734,0.062295133991581375,0.0,29.583333333333332,sf,0.7083333333333334,10000,bayes
153,4,0.17366426030956364,0.8628420664074353,0.0005491567427913331,49,randomize,3.34640522875817,0.011007911936704506,0.012815361834969681,0.0,16.875816993464053,sf,0.6143790849673203,10000,bayes
144,5,0.23308131416916544,0.09247663844951182,0.0009915776954009538,43,randomize,3.125,0.010926573426573426,0.09202898896751446,0.0,57.375,sf,0.6875,10000,bayes
90,4,0.11633576522005051,0.6481458172887554,0.0007485457095711378,96,randomize,2.911111111111111,0.016354556803995005,0.022253232860988268,0.0,17.711111111111112,sf,0.7666666666666667,10000,bayes
84,4,0.040596857384742085,0.31036653511088175,0.00013500625487149743,31,randomize,3.142857142857143,0.0189328743545611,0.1060161848990564,0.0,32.214285714285715,sf,0.47619047619047616,8,bayes
144,7,0.21312547439554985,0.39812719227207083,0.000923154267921543,80,randomize,3.0833333333333335,0.01078088578088578,0.046974984712132205,0.0,30.833333333333332,sf,0.7847222222222222,9074,bayes
78,6,0.15213300785003167,0.7033543100405197,0.0006531196032561389,10,randomize,3.0256410256410255,0.019647019647019648,0.018714387464387465,0.0,15.820512820512821,sf,0.44871794871794873,10000,bayes
183,7,0.2498765424036307,0.40821598285278415,0.00037117323031270194,16,randomize,3.453551912568306,0.009487779979583258,0.03910057344836444,0.0,32.92896174863388,sf,0.41530054644808745,10000,bayes
177,8,0.24490620048552253,0.01691095770142903,0.0008196688819453544,52,randomize,3.389830508474576,0.00963020030816641,0.09679611852804916,0.0,70.91525423728814,sf,0.7231638418079096,10000,bayes
178,6,0.1002519711924697,0.44901690969618213,0.0004738923697415107,59,randomize,3.1123595505617976,0.008791976131530502,0.023185010135425378,0.0,20.303370786516854,sf,0.550561797752809,10000,bayes
59,5,0.19775105824443984,0.5119690050752685,0.00025696737940913305,43,randomize,2.8135593220338984,0.024254821741671536,0.042276649903768546,0.0,16.16949152542373,sf,0.6440677966101694,6504,bayes
109,7,0.08767937887639918,0.8613413233684902,0.0008595216080620548,29,randomize,3.0275229357798166,0.01401630988786952,0.016896024464831804,0.0,12.935779816513762,sf,0.6330275229357798,10000,bayes
106,2,0.09233255163020185,0.1477990351638564,0.000859070553045027,47,randomize,2.8867924528301887,0.013746630727762802,0.12317177967686893,0.0,53.16981132075472,sf,0.8207547169811321,10000,bayes
195,5,0.2458605148491549,0.07731102428072001,0.00035914650895792547,32,randomize,3.0974358974358975,0.007983082209886333,0.12986853662278408,0.0,81.54871794871795,sf,0.3384615384615385,10000,bayes
194,3,0.06195287631192606,0.9178800101970669,0.00019825003527083104,25,randomize,2.917525773195876,0.007558356925377918,0.006363524791359845,0.0,11.11340206185567,sf,0.5257731958762887,10000,bayes
