n_agents,ba_degree,er_prob,p_rewiring,uncertainty,n_experiments,rewiring_type,mean_degree,density,avg_clustering,avg_short_path_lenght,degree_variance,network_type,true_consensus,convergence_step,agent_type
190,3,0.12127308934569925,0.8301924742944549,0.0006228237294578038,70,randomize,2.0,0.010582010582010581,0.0,13.374269005847953,4.957894736842105,ws,0.29473684210526313,109,beta
100,4,0.11161548476947944,0.8908985012359536,0.0009501934951427507,78,randomize,4.0,0.04040404040404041,0.04185714285714286,3.447676767676768,17.62,ws,0.19,40,beta
69,4,0.01742685236796751,0.3769767433964867,0.00046645483960135295,83,randomize,4.0,0.058823529411764705,0.21545893719806758,3.5784313725490198,17.014492753623188,ws,0.4927536231884058,68,beta
53,3,0.11126743652966545,0.2823027705494361,0.0009216186590565276,100,randomize,2.0,0.038461538461538464,0.0,8.686502177068215,4.415094339622642,ws,0.20754716981132076,27,beta
85,4,0.17911053208290556,0.5709139684592597,0.0008394202812483498,100,randomize,4.0,0.047619047619047616,0.05739495798319326,3.3518207282913166,17.764705882352942,ws,0.4588235294117647,53,beta
189,7,0.1310226757122194,0.9218853454380554,0.0006619813038288902,66,randomize,6.0,0.031914893617021274,0.02773922139001504,3.1214116852414726,38.71957671957672,ws,0.5767195767195767,86,beta
108,4,0.14250543550826825,0.9384837274990369,0.00027597394739283535,100,randomize,4.0,0.037383177570093455,0.00958994708994709,3.4634821737625474,18.38888888888889,ws,0.4537037037037037,75,beta
19,8,0.0512188668211751,0.9490200277555951,0.0007980397846600843,22,randomize,8.0,0.4444444444444444,0.42420065314802163,1.5555555555555556,66.63157894736842,ws,0.0,11,beta
93,3,0.11790776104694481,0.017250163980291777,0.000713588232232954,73,randomize,2.0,0.021739130434782608,0.0,22.32725572697522,4.021505376344086,ws,0.03225806451612903,25,beta
22,8,0.24528259865350518,0.2639700616001778,0.000745319199669726,74,randomize,8.0,0.38095238095238093,0.43221828676374124,1.658008658008658,65.72727272727273,ws,0.5,37,beta
81,5,0.11182214578201408,0.9565675792821294,0.0008044760339577527,64,randomize,4.0,0.05,0.02986478542034098,3.264506172839506,18.049382716049383,ws,0.2839506172839506,59,beta
135,5,0.2098162881471005,0.13190259393621773,0.0005560480380256095,31,randomize,4.0,0.029850746268656716,0.3795061728395061,5.18971807628524,16.385185185185186,ws,0.37777777777777777,236,beta
170,5,0.1074195425507953,0.06918169188322576,0.0004950602399683867,58,randomize,4.0,0.023668639053254437,0.3898039215686274,6.193734772015315,16.352941176470587,ws,0.4823529411764706,215,beta
146,3,0.22569705653378958,0.020481381837775037,0.000775150597285256,31,randomize,2.0,0.013793103448275862,0.0,0.0,4.123287671232877,ws,0.22602739726027396,90,beta
49,2,0.1340507018232247,0.9791659876168564,0.00012544972632941846,78,randomize,2.0,0.041666666666666664,0.0,7.112244897959184,5.142857142857143,ws,0.46938775510204084,39,beta
23,2,0.011092183137981049,0.32985922187097705,0.0008990693092544676,90,randomize,2.0,0.09090909090909091,0.06521739130434782,4.573122529644269,5.043478260869565,ws,0.391304347826087,36,beta
39,3,0.023789280935908624,0.21482544826179517,0.00022064513193878948,27,randomize,2.0,0.05263157894736842,0.0,0.0,4.153846153846154,ws,0.1794871794871795,33,beta
95,2,0.24017987300076027,0.06120141349875052,0.0009690556894693364,64,randomize,2.0,0.02127659574468085,0.0,21.96595744680851,4.105263157894737,ws,0.10526315789473684,42,beta
14,3,0.01750878594607036,0.1943638182306443,0.0007362635755090743,78,randomize,2.0,0.15384615384615385,0.0,3.769230769230769,4.0,ws,0.0,5,beta
